Id,Date,Transaction,Currency,Description
19274,2024-11-19T09:05:18,-678.73,USD,Grocery shopping
19275,2024-04-11T19:53:44,+896.07,USD,Videogames
19276,2024-06-13T08:01:12,-81.07,USD,Rent payment
19277,2024-04-02T20:31:28,+78.86,USD,Medical expenses
19278,2024-08-03T10:11:23,-652.68,USD,Restaurant bill
19279,2024-09-18T18:30:49,+360.59,USD,Rent payment
19280,2024-01-08T22:51:37,-786.91,USD,Utilities bill
19281,2024-09-25T02:15:07,+944.15,USD,Grocery shopping
19282,2024-10-20T20:39:24,+636.59,USD,Videogames
19283,2024-11-20T18:03:50,-968.04,USD,Salary
19284,2024-08-18T17:51:05,+24.9,USD,Restaurant bill
19285,2024-12-14T20:27:39,-815.58,USD,Rent payment
19286,2024-07-16T08:38:37,-721.51,USD,Online purchase
19287,2024-11-16T15:48:58,-677.43,USD,Videogames
19288,2024-10-06T06:31:58,-338.4,USD,Medical expenses
19289,2024-09-07T19:04:49,+994.52,USD,Medical expenses
19290,2024-08-26T04:18:01,-244.31,USD,Refunds
19291,2024-10-06T12:10:09,+557.15,USD,Restaurant bill
19292,2024-09-06T17:40:08,+578.58,USD,Utilities bill
19293,2024-02-15T17:39:32,+552.44,USD,Refunds
19294,2024-05-07T08:50:55,-58.12,USD,Restaurant bill
19295,2024-09-03T17:54:07,+494.76,USD,Grocery shopping
19296,2024-08-07T11:55:12,+996.7,USD,Medical expenses
19297,2024-06-25T21:35:14,-802.51,USD,Refunds
19298,2024-09-22T11:28:33,+475.85,USD,Videogames
19299,2024-08-13T06:40:01,+795.02,USD,Medical expenses
19300,2024-10-30T06:17:40,+374.85,USD,Medical expenses
19301,2024-03-24T00:03:14,+951.76,USD,Videogames
19302,2024-10-11T21:01:52,+693.19,USD,Utilities bill
19303,2024-04-30T16:40:55,+345.16,USD,Restaurant bill
19304,2024-07-01T14:19:18,+784.14,USD,Refunds
19305,2024-05-15T10:39:57,+987.93,USD,Rent payment
19306,2024-03-09T02:22:34,-953.58,USD,Online purchase
19307,2024-05-24T04:26:55,+176.32,USD,Rent payment
19308,2024-12-26T14:21:09,+622.6,USD,Medical expenses
19309,2024-02-15T20:26:04,+876.58,USD,Medical expenses
19310,2024-10-19T17:35:30,-625.87,USD,Salary
19311,2024-02-26T17:26:54,+984.95,USD,Salary
19312,2024-12-16T12:22:34,+285.56,USD,Restaurant bill
19313,2024-06-02T01:06:30,-271.86,USD,Online purchase
19314,2024-12-13T00:55:21,-642.67,USD,Videogames
19315,2024-01-11T09:07:51,-569.94,USD,Rent payment
19316,2024-11-05T02:07:01,+134.28,USD,Grocery shopping
19317,2024-03-13T07:16:15,+510.31,USD,Medical expenses
19318,2024-07-08T10:35:01,-388.25,USD,Refunds
19319,2024-09-13T02:36:57,+766.71,USD,Medical expenses
19320,2024-06-04T04:19:28,-855.5,USD,Salary
19321,2024-04-10T19:54:01,-677.57,USD,Medical expenses
19322,2024-02-22T17:40:31,+512.08,USD,Utilities bill
19323,2024-06-12T15:24:28,-343.93,USD,School expences
19324,2024-02-21T21:29:22,-425.7,USD,Rent payment
19325,2024-12-27T16:39:15,+859.14,USD,Videogames
19326,2024-09-15T10:44:58,+502.82,USD,Salary
19327,2024-05-09T15:18:25,+988.83,USD,Medical expenses
19328,2024-09-11T22:26:37,-746.7,USD,Videogames
19329,2024-02-29T09:11:14,-620.38,USD,Salary
19330,2024-12-29T21:38:42,-964.11,USD,Utilities bill
19331,2024-01-24T14:04:39,-74.74,USD,Rent payment
19332,2024-05-31T00:29:54,-529.54,USD,School expences
19333,2024-06-18T09:54:53,-769.6,USD,Videogames
19334,2024-01-20T10:06:38,+65.44,USD,Refunds
19335,2024-08-11T03:53:52,+170.29,USD,Utilities bill
19336,2024-06-25T19:26:42,+315.57,USD,Medical expenses
19337,2024-08-01T02:54:24,+787.7,USD,Videogames
19338,2024-02-21T19:46:01,+227.42,USD,Rent payment
19339,2024-04-06T00:11:40,+365.18,USD,Online purchase
19340,2024-03-10T17:46:52,-698.79,USD,Videogames
19341,2024-09-03T10:23:40,-343.08,USD,Refunds
19342,2024-12-06T17:44:13,-53.86,USD,Refunds
19343,2024-03-07T20:43:01,-426.67,USD,Salary
19344,2024-11-11T23:41:49,-593.61,USD,Videogames
19345,2024-08-26T06:04:21,+484.12,USD,Restaurant bill
19346,2024-11-30T09:37:37,+243.72,USD,Medical expenses
19347,2024-11-08T00:52:53,-265.68,USD,Rent payment
19348,2024-02-23T09:40:56,-329.87,USD,Restaurant bill
19349,2024-01-10T11:07:16,-6.18,USD,Videogames
19350,2024-07-09T18:25:12,+85.53,USD,Rent payment
19351,2024-06-09T05:16:19,-893.73,USD,Videogames
19352,2024-08-19T13:43:35,-800.13,USD,Refunds
19353,2024-10-13T15:05:33,-42.09,USD,Restaurant bill
19354,2024-09-24T19:44:47,-722.59,USD,Utilities bill
19355,2024-02-05T16:31:35,+897.57,USD,Videogames
19356,2024-10-09T19:44:32,-87.9,USD,School expences
19357,2024-09-09T21:19:45,+446.88,USD,Grocery shopping
19358,2024-12-15T01:38:56,-364.23,USD,School expences
19359,2024-11-26T20:36:22,-55.61,USD,Medical expenses
19360,2024-08-31T04:55:42,+926.81,USD,Utilities bill
19361,2024-04-22T11:39:32,+733.41,USD,Grocery shopping
19362,2024-11-25T16:18:41,-7.74,USD,Salary
19363,2024-02-11T18:13:07,+223.69,USD,Online purchase
19364,2024-07-30T01:13:13,-908.0,USD,Rent payment
19365,2024-05-27T20:15:34,+231.93,USD,Videogames
19366,2024-10-14T17:01:42,-649.59,USD,Grocery shopping
19367,2024-03-30T11:47:23,+386.84,USD,Refunds
19368,2024-07-14T15:37:51,+976.0,USD,Rent payment
19369,2024-03-30T22:19:23,-80.59,USD,Restaurant bill
19370,2024-08-29T07:34:25,+775.72,USD,Refunds
19371,2024-04-11T02:23:30,+180.66,USD,Online purchase
19372,2024-10-14T00:23:08,-717.63,USD,Medical expenses
19373,2024-09-30T08:05:51,+302.54,USD,Rent payment
19374,2024-07-31T08:52:06,-642.59,USD,Medical expenses
19375,2024-05-16T02:20:41,-429.34,USD,Refunds
19376,2024-05-11T04:15:19,+722.68,USD,Grocery shopping
19377,2024-06-09T09:37:49,-239.12,USD,Videogames
19378,2024-11-07T22:58:52,+877.91,USD,Online purchase
19379,2024-06-13T09:33:11,+618.01,USD,Grocery shopping
19380,2024-07-02T16:42:17,+240.71,USD,Medical expenses
19381,2024-11-16T11:28:52,+882.92,USD,Online purchase
19382,2024-04-21T13:12:51,+475.63,USD,Utilities bill
19383,2024-01-15T15:50:52,-791.06,USD,Grocery shopping
19384,2024-10-31T18:04:27,+117.47,USD,Online purchase
19385,2024-08-14T05:11:44,+322.67,USD,Utilities bill
19386,2024-07-19T15:18:06,-714.4,USD,Online purchase
19387,2024-06-21T13:36:50,-511.5,USD,Salary
19388,2024-10-30T11:39:34,+391.53,USD,Utilities bill
19389,2024-01-11T23:02:41,-489.4,USD,Online purchase
19390,2024-01-10T02:50:00,+658.26,USD,Salary
19391,2024-05-27T10:57:45,+581.55,USD,Restaurant bill
19392,2024-01-03T02:19:09,-299.4,USD,School expences
19393,2024-12-04T17:45:36,-545.85,USD,School expences
19394,2024-10-23T15:37:21,+455.5,USD,Utilities bill
19395,2024-05-26T07:09:00,+226.31,USD,Medical expenses
19396,2024-08-13T02:29:31,+862.05,USD,Online purchase
19397,2024-11-18T06:47:08,+374.65,USD,Refunds
19398,2024-01-26T23:21:43,+224.72,USD,Utilities bill
19399,2024-08-11T10:51:48,+211.33,USD,Restaurant bill
19400,2024-03-27T14:45:58,-605.76,USD,Salary
19401,2024-12-09T09:46:17,-357.6,USD,School expences
19402,2024-05-10T23:56:05,-654.17,USD,Refunds
19403,2024-04-02T18:44:52,-720.02,USD,Utilities bill
19404,2024-10-20T06:29:11,+896.46,USD,School expences
19405,2024-03-18T17:29:40,-358.72,USD,Restaurant bill
19406,2024-09-16T01:15:46,-43.42,USD,Online purchase
19407,2024-10-14T21:22:10,+52.23,USD,Grocery shopping
19408,2024-08-14T00:35:30,-289.29,USD,Rent payment
19409,2024-05-17T22:07:07,-724.54,USD,Utilities bill
19410,2024-08-22T08:37:30,-45.22,USD,Videogames
19411,2024-07-30T20:28:56,-93.8,USD,Salary
19412,2024-03-03T08:33:43,-903.78,USD,Videogames
19413,2024-08-13T16:51:11,+109.07,USD,Rent payment
19414,2024-01-04T19:50:16,-793.49,USD,Utilities bill
19415,2024-12-30T20:59:41,+417.02,USD,Online purchase
19416,2024-02-24T12:42:15,+365.82,USD,Grocery shopping
19417,2024-01-17T03:10:22,-817.52,USD,Medical expenses
19418,2024-11-12T16:38:59,-75.3,USD,Grocery shopping
19419,2024-04-26T03:17:05,+543.13,USD,Grocery shopping
19420,2024-09-28T15:25:03,-21.79,USD,Salary
19421,2024-09-07T23:36:17,+160.46,USD,Online purchase
19422,2024-06-16T16:20:20,+141.21,USD,Medical expenses
19423,2024-02-05T01:53:45,+412.03,USD,Salary
19424,2024-02-11T16:51:34,-322.48,USD,Refunds
19425,2024-05-08T05:13:55,-7.59,USD,Online purchase
19426,2024-01-24T15:00:57,+957.01,USD,Rent payment
19427,2024-10-15T17:48:43,-8.02,USD,Utilities bill
19428,2024-04-05T02:22:14,-451.51,USD,Salary
19429,2024-07-06T00:02:50,-108.48,USD,Salary
19430,2024-09-18T18:31:24,-240.7,USD,Salary
19431,2024-03-17T22:33:13,+955.17,USD,Grocery shopping
19432,2024-05-08T20:15:20,-15.41,USD,Restaurant bill
19433,2024-07-03T16:17:30,-601.55,USD,Rent payment
19434,2024-03-09T04:49:45,-452.22,USD,School expences
19435,2024-04-07T08:00:19,-297.35,USD,School expences
19436,2024-03-21T20:45:19,-93.21,USD,School expences
19437,2024-04-23T03:04:03,-679.12,USD,School expences
19438,2024-01-12T18:18:40,-315.91,USD,Online purchase
19439,2024-05-17T23:56:03,-545.48,USD,Rent payment
19440,2024-03-05T05:01:17,+179.5,USD,Rent payment
19441,2024-10-02T19:16:10,+612.69,USD,Videogames
19442,2024-01-27T18:42:51,+229.75,USD,Medical expenses
19443,2024-06-28T13:25:23,+617.27,USD,Online purchase
19444,2024-07-07T12:35:08,+340.0,USD,Refunds
19445,2024-01-22T11:23:22,+110.15,USD,Online purchase
19446,2024-05-20T12:22:48,+770.42,USD,Utilities bill
19447,2024-07-13T09:54:19,-94.05,USD,Medical expenses
19448,2024-09-29T15:32:10,+631.68,USD,Rent payment
19449,2024-10-24T02:52:41,+1.89,USD,Videogames
19450,2024-01-21T18:19:42,-40.02,USD,Videogames
19451,2024-04-05T02:34:38,-853.55,USD,Medical expenses
19452,2024-05-30T08:44:25,-619.79,USD,Rent payment
19453,2024-01-31T20:30:52,-300.59,USD,Restaurant bill
19454,2024-10-15T15:48:43,-84.72,USD,Online purchase
19455,2024-08-22T02:24:57,-937.3,USD,Restaurant bill
19456,2024-05-22T11:46:47,-581.65,USD,Utilities bill
19457,2024-02-15T00:33:39,-997.64,USD,Grocery shopping
19458,2024-12-11T10:36:29,-50.67,USD,Salary
19459,2024-10-07T15:10:54,+828.16,USD,Salary
19460,2024-04-11T21:48:43,-355.36,USD,Videogames
19461,2024-06-15T16:09:57,+963.18,USD,Salary
19462,2024-11-09T04:47:17,+768.55,USD,Online purchase
19463,2024-09-04T23:39:11,-499.29,USD,Salary
19464,2024-09-29T23:50:02,-965.32,USD,Grocery shopping
19465,2024-09-24T09:03:36,+227.38,USD,School expences
19466,2024-04-19T13:15:45,+672.93,USD,Utilities bill
19467,2024-03-29T08:54:37,+774.8,USD,Refunds
19468,2024-12-09T16:25:38,+684.32,USD,Online purchase
19469,2024-10-12T08:28:03,+407.12,USD,Medical expenses
19470,2024-10-30T19:40:45,-720.82,USD,Rent payment
19471,2024-06-12T05:22:13,-14.94,USD,Restaurant bill
19472,2024-02-02T02:32:44,-797.1,USD,School expences
19473,2024-12-09T09:37:22,-838.49,USD,Restaurant bill
19474,2024-12-29T02:31:05,+170.27,USD,School expences
19475,2024-07-16T18:48:51,+588.92,USD,Videogames
19476,2024-04-13T15:49:09,+906.38,USD,School expences
19477,2024-11-18T14:46:29,+929.37,USD,Salary
19478,2024-05-18T01:29:19,+187.01,USD,Refunds
19479,2024-12-22T06:34:51,+166.67,USD,Rent payment
19480,2024-04-22T14:00:17,-392.37,USD,Restaurant bill
19481,2024-11-27T22:42:55,-994.11,USD,Rent payment
19482,2024-12-29T19:48:30,-571.22,USD,Restaurant bill
19483,2024-05-29T03:56:23,-908.2,USD,Videogames
19484,2024-09-10T00:19:49,-389.48,USD,Videogames
19485,2024-08-03T10:03:59,-691.78,USD,Salary
19486,2024-10-31T19:34:01,+467.11,USD,Rent payment
19487,2024-02-10T21:36:34,-234.32,USD,Grocery shopping
19488,2024-11-22T14:21:41,+554.58,USD,Medical expenses
19489,2024-12-26T17:48:04,+769.81,USD,Online purchase
19490,2024-12-11T18:53:37,-609.87,USD,Videogames
19491,2024-07-24T11:26:48,+931.09,USD,School expences
19492,2024-10-19T08:36:07,-801.8,USD,School expences
19493,2024-01-03T18:32:59,-388.59,USD,Rent payment
19494,2024-06-21T09:44:40,+7.35,USD,Refunds
19495,2024-01-26T07:52:37,+723.96,USD,Rent payment
19496,2024-01-23T20:30:32,-384.42,USD,Medical expenses
19497,2024-09-28T17:02:46,+769.8,USD,Medical expenses
19498,2024-06-28T04:51:46,-980.84,USD,Medical expenses
19499,2024-06-13T14:23:15,+545.22,USD,Grocery shopping
19500,2024-07-13T04:49:04,+355.0,USD,Rent payment
19501,2024-09-26T07:03:58,+432.46,USD,Videogames
19502,2024-03-06T09:38:01,-832.52,USD,Salary
19503,2024-05-29T19:44:44,-221.62,USD,Rent payment
19504,2024-02-29T19:48:30,+669.98,USD,Utilities bill
19505,2024-10-17T19:27:56,-330.78,USD,Videogames
19506,2024-06-29T23:30:09,+304.34,USD,Grocery shopping
19507,2024-09-04T23:59:08,-676.19,USD,Utilities bill
19508,2024-06-15T03:28:46,+567.47,USD,Restaurant bill
19509,2024-02-23T17:54:46,-626.74,USD,Utilities bill
19510,2024-12-04T14:13:26,-814.44,USD,Refunds
19511,2024-03-18T09:29:24,+191.41,USD,Rent payment
19512,2024-11-21T19:33:46,+323.32,USD,Grocery shopping
19513,2024-07-04T09:51:01,-889.35,USD,School expences
19514,2024-05-17T20:05:09,-552.24,USD,Restaurant bill
19515,2024-09-08T16:17:27,+801.47,USD,Utilities bill
19516,2024-03-05T13:09:33,+860.8,USD,Online purchase
19517,2024-09-07T21:22:34,-606.47,USD,Online purchase
19518,2024-01-09T14:53:36,-733.59,USD,Videogames
19519,2024-10-10T05:01:36,+677.19,USD,Medical expenses
19520,2024-01-04T15:31:09,+880.89,USD,Rent payment
19521,2024-01-19T03:06:50,-449.61,USD,Restaurant bill
19522,2024-07-24T07:23:20,+873.44,USD,Restaurant bill
19523,2024-08-13T01:37:52,+714.69,USD,Online purchase
19524,2024-10-30T19:14:46,-754.0,USD,Online purchase
19525,2024-11-11T23:44:49,-463.68,USD,Restaurant bill
19526,2024-06-27T10:02:58,-538.7,USD,Grocery shopping
19527,2024-04-02T12:07:54,-839.8,USD,Utilities bill
19528,2024-01-23T09:00:20,-274.68,USD,Online purchase
19529,2024-01-18T05:49:02,-741.28,USD,Restaurant bill
19530,2024-06-23T19:23:25,+528.5,USD,Grocery shopping
19531,2024-01-17T14:49:18,-836.28,USD,Restaurant bill
19532,2024-09-10T21:37:57,-166.59,USD,Utilities bill
19533,2024-08-06T15:31:41,+527.75,USD,Restaurant bill
19534,2024-11-28T08:39:04,-492.59,USD,Videogames
19535,2024-04-21T08:58:49,+854.32,USD,Refunds
19536,2024-09-04T12:51:05,-952.88,USD,School expences
19537,2024-02-14T02:13:23,-940.79,USD,School expences
19538,2024-07-02T22:25:45,+186.29,USD,Salary
19539,2024-09-25T11:31:05,-173.16,USD,Salary
19540,2024-10-06T01:34:24,+682.13,USD,School expences
19541,2024-03-09T09:05:01,+206.74,USD,Videogames
19542,2024-10-23T20:23:46,-661.64,USD,Online purchase
19543,2024-05-13T14:23:16,-540.04,USD,Utilities bill
19544,2024-06-27T12:51:20,+16.86,USD,Medical expenses
19545,2024-03-13T19:58:22,+949.82,USD,Rent payment
19546,2024-12-16T02:29:07,-476.38,USD,Grocery shopping
19547,2024-06-17T16:19:47,+27.39,USD,Medical expenses
19548,2024-03-31T17:18:01,-126.53,USD,School expences
19549,2024-05-13T01:34:06,-906.93,USD,Grocery shopping
19550,2024-09-15T17:58:38,-488.78,USD,Medical expenses
19551,2024-12-09T19:09:45,-448.86,USD,Refunds
19552,2024-01-06T00:17:46,-527.21,USD,Medical expenses
19553,2024-09-07T16:28:09,+378.34,USD,Salary
19554,2024-08-17T14:14:35,+832.12,USD,Grocery shopping
19555,2024-11-10T16:14:40,-951.57,USD,School expences
19556,2024-11-15T10:44:18,+126.17,USD,Online purchase
19557,2024-02-03T13:08:31,-427.98,USD,Online purchase
19558,2024-10-08T14:04:18,+993.42,USD,Salary
19559,2024-04-13T11:03:47,+2.34,USD,Rent payment
19560,2024-09-20T23:10:25,-667.74,USD,Utilities bill
19561,2024-01-30T10:14:54,+19.29,USD,Grocery shopping
19562,2024-09-19T20:36:34,+905.95,USD,School expences
19563,2024-02-09T17:59:27,+917.31,USD,Salary
19564,2024-10-30T00:11:10,+594.15,USD,Restaurant bill
19565,2024-04-17T23:57:06,-801.34,USD,School expences
19566,2024-12-15T07:35:29,-875.51,USD,Online purchase
19567,2024-02-14T11:52:00,-805.48,USD,Grocery shopping
19568,2024-12-16T21:11:39,+849.2,USD,Restaurant bill
19569,2024-06-20T22:17:06,+41.64,USD,School expences
19570,2024-02-07T20:28:49,+506.24,USD,Restaurant bill
19571,2024-06-27T22:22:37,-754.86,USD,Online purchase
19572,2024-05-22T16:21:03,-986.81,USD,School expences
19573,2024-06-16T21:26:55,-786.28,USD,Refunds
19574,2024-02-18T10:48:24,+673.56,USD,Salary
19575,2024-08-05T05:56:18,-2.23,USD,Salary
19576,2024-03-23T09:44:19,-559.94,USD,Grocery shopping
19577,2024-08-31T18:34:06,+849.07,USD,School expences
19578,2024-01-26T14:30:43,+247.44,USD,Utilities bill
19579,2024-01-04T13:18:08,+138.98,USD,Videogames
19580,2024-10-03T03:56:56,-204.87,USD,Medical expenses
19581,2024-09-09T17:41:43,-275.26,USD,Medical expenses
19582,2024-02-23T19:38:33,-130.38,USD,Restaurant bill
19583,2024-05-16T04:42:52,+730.95,USD,Restaurant bill
19584,2024-07-23T04:19:57,+903.42,USD,Restaurant bill
19585,2024-12-29T07:52:15,+988.91,USD,Salary
19586,2024-03-04T01:16:29,-274.71,USD,Restaurant bill
19587,2024-04-23T23:26:55,-895.66,USD,Medical expenses
19588,2024-10-20T04:18:18,+897.04,USD,Medical expenses
19589,2024-07-31T09:30:30,+372.18,USD,Rent payment
19590,2024-11-07T20:23:17,+627.12,USD,Utilities bill
19591,2024-08-05T08:08:40,-162.01,USD,Restaurant bill
19592,2024-10-26T10:33:46,+314.67,USD,School expences
19593,2024-02-21T05:58:06,-499.67,USD,Utilities bill
19594,2024-03-19T14:08:39,-623.9,USD,Salary
19595,2024-10-04T13:57:51,-451.94,USD,Grocery shopping
19596,2024-04-24T03:29:28,+702.96,USD,Refunds
19597,2024-02-13T07:14:34,+801.92,USD,Medical expenses
19598,2024-07-03T05:36:04,+951.63,USD,Medical expenses
19599,2024-09-09T06:58:03,-54.36,USD,Rent payment
19600,2024-10-10T07:39:30,-51.42,USD,Restaurant bill
19601,2024-01-29T19:53:36,-266.79,USD,Online purchase
19602,2024-08-27T09:36:26,+921.14,USD,Grocery shopping
19603,2024-09-03T04:02:36,+495.25,USD,Medical expenses
19604,2024-03-04T16:44:27,-101.36,USD,Videogames
19605,2024-03-21T10:47:48,-390.72,USD,Rent payment
19606,2024-10-01T06:48:29,+80.75,USD,Videogames
19607,2024-08-13T17:14:02,-802.59,USD,Videogames
19608,2024-04-12T19:31:52,-562.38,USD,Salary
19609,2024-08-04T12:21:58,-67.87,USD,School expences
19610,2024-02-18T12:22:37,-884.12,USD,Salary
19611,2024-07-23T04:16:53,+235.68,USD,Grocery shopping
19612,2024-01-17T22:49:43,+801.67,USD,School expences
19613,2024-03-12T12:02:49,-97.75,USD,Refunds
19614,2024-08-29T04:31:49,+668.89,USD,Salary
19615,2024-08-26T20:25:54,+162.11,USD,Online purchase
19616,2024-06-29T14:27:03,+621.71,USD,Videogames
19617,2024-08-16T19:53:11,+495.38,USD,Online purchase
19618,2024-04-09T09:33:44,+122.28,USD,Salary
19619,2024-06-17T18:22:04,+868.59,USD,Videogames
19620,2024-02-22T02:30:02,-704.36,USD,Videogames
19621,2024-05-25T06:48:36,-815.2,USD,Videogames
19622,2024-12-11T01:17:49,+459.27,USD,Online purchase
19623,2024-10-17T04:35:53,-241.7,USD,School expences
19624,2024-02-26T15:38:42,+896.92,USD,Restaurant bill
19625,2024-08-02T21:30:51,+222.5,USD,Restaurant bill
19626,2024-06-29T09:44:09,+982.17,USD,Rent payment
19627,2024-09-27T20:45:20,-47.14,USD,Restaurant bill
19628,2024-12-16T20:49:58,+743.69,USD,Medical expenses
19629,2024-11-04T14:34:29,-227.58,USD,Refunds
19630,2024-12-14T18:47:22,+34.75,USD,Salary
19631,2024-07-15T23:06:04,-519.11,USD,Salary
19632,2024-12-02T16:34:41,+983.53,USD,Utilities bill
19633,2024-01-22T15:11:40,+686.24,USD,Grocery shopping
19634,2024-11-12T16:56:31,-427.32,USD,Salary
19635,2024-04-26T14:24:39,+111.59,USD,Salary
19636,2024-06-04T08:14:47,+452.2,USD,Utilities bill
19637,2024-12-22T12:11:24,-15.67,USD,Utilities bill
19638,2024-08-19T22:02:01,-174.21,USD,Salary
19639,2024-06-15T02:26:49,+934.65,USD,Medical expenses
19640,2024-05-20T16:06:32,+640.42,USD,Medical expenses
19641,2024-05-28T15:43:21,+546.05,USD,Restaurant bill
19642,2024-12-01T01:01:23,-665.2,USD,Rent payment
19643,2024-03-02T20:54:50,+389.65,USD,Rent payment
19644,2024-01-13T10:43:37,+111.35,USD,Grocery shopping
19645,2024-08-11T03:51:36,+576.26,USD,Utilities bill
19646,2024-05-17T12:39:02,-584.99,USD,School expences
19647,2024-10-11T00:53:27,+659.6,USD,Medical expenses
19648,2024-03-02T06:29:59,+249.9,USD,Rent payment
19649,2024-05-24T20:17:26,-86.15,USD,Online purchase
19650,2024-01-15T02:51:40,-395.24,USD,Restaurant bill
19651,2024-06-10T14:48:30,+776.96,USD,Restaurant bill
19652,2024-04-06T00:10:18,-145.53,USD,Salary
19653,2024-02-15T23:54:05,+755.29,USD,Salary
19654,2024-06-08T01:49:54,-10.84,USD,Grocery shopping
19655,2024-01-10T02:39:19,+708.4,USD,School expences
19656,2024-10-18T12:46:41,-690.63,USD,Rent payment
19657,2024-03-16T08:13:06,-693.11,USD,Restaurant bill
19658,2024-08-21T02:57:05,-914.58,USD,Utilities bill
19659,2024-01-13T02:26:08,+850.85,USD,Videogames
19660,2024-03-19T12:08:15,+593.83,USD,Refunds
19661,2024-04-21T19:24:29,+692.33,USD,Medical expenses
19662,2024-02-17T17:30:12,-542.09,USD,Refunds
19663,2024-09-07T12:10:56,+500.55,USD,Videogames
19664,2024-02-14T05:41:24,-537.41,USD,Grocery shopping
19665,2024-03-20T16:14:19,-435.8,USD,Rent payment
19666,2024-03-01T11:57:58,+786.4,USD,Rent payment
19667,2024-12-03T23:39:35,-515.92,USD,Videogames
